"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"11544",1.00752720733237e-57,3.11062504628075,0.131,0.049,6.75667895781232e-53,"26","ALDH4A1"
"11545",3.76008204996554e-56,2.75473239960135,0.148,0.06,2.52158622434789e-51,"26","SLC9A3R1"
"11546",1.76453854139171e-55,3.57441441134891,0.082,0.024,1.18333483662811e-50,"26","P2RY1"
"11547",1.81429957885176e-54,2.74956549187407,0.16,0.069,1.21670558356956e-49,"26","PHGDH"
"11548",4.42628836434161e-54,3.70243426572065,0.032,0.005,2.96835750289477e-49,"26","MTCO1P40"
"11549",7.29211646794711e-54,3.34421914712644,0.022,0.003,4.89023914573469e-49,"26","MT-TF"
"11550",2.55287367910566e-52,2.2118586044308,0.243,0.134,1.71200814668183e-47,"26","KCNJ10"
"11551",5.18134297443517e-52,3.09816863073211,0.123,0.047,3.47471222551571e-47,"26","MYORG"
"11552",2.85130550306978e-51,3.47648601751017,0.064,0.016,1.91214249646866e-46,"26","SFRP2"
"11553",5.28138971614993e-51,2.39785271761949,0.108,0.038,3.54180557144447e-46,"26","NUPR1"
"11554",5.3242735095915e-51,4.55675295048657,0.025,0.003,3.57056430100225e-46,"26","MSX2"
"11555",5.22949349998433e-48,3.54482821823156,0.028,0.004,3.50700293095949e-43,"26","MT-TI"
"11556",6.61392729312369e-48,3.17167078594604,0.029,0.004,4.43543192131461e-43,"26","MT-TP"
"11557",5.41184322808952e-47,3.66084504393132,0.022,0.003,3.62929030562139e-42,"26","MT-TR"
"11558",2.45571577818357e-46,2.10886348260918,0.312,0.211,1.64685211516547e-41,"26","GATM"
"11559",3.69374551692708e-46,2.02839654184146,0.126,0.05,2.47709961856164e-41,"26","AEBP1"
"11560",4.36428796405335e-44,2.16073084156841,0.345,0.26,2.92677879445346e-39,"26","SRI"
"11561",1.35726589877541e-43,3.46097858992448,0.109,0.043,9.10209657036767e-39,"26","FGFRL1"
"11562",4.66941396363324e-43,2.71201898052996,0.123,0.052,3.13140239229173e-38,"26","PLTP"
"11563",1.94696443901169e-40,2.6566047976409,0.09,0.032,1.30567329209002e-35,"26","FTLP3"
"11564",8.43693959572806e-40,2.11370707981212,0.272,0.179,5.65798043168715e-35,"26","NACC2"
"11565",6.02303280359332e-39,2.36433227998537,0.125,0.055,4.03916625874575e-34,"26","LGALS3"
"11566",6.27185743608887e-39,2.68204465689511,0.088,0.032,4.20603303378992e-34,"26","ZIC2"
"11567",2.1188271394233e-38,3.21116493165441,0.054,0.015,1.42092785624006e-33,"26","ROM1"
"11568",4.11796077433105e-38,2.17892592144636,0.29,0.201,2.76158685448189e-33,"26","BCAN"
"11569",1.19705936058523e-37,2.01575262040638,0.196,0.11,8.02771948395664e-33,"26","ZNF358"
"11570",1.21030364084709e-35,2.39464209906567,0.289,0.207,8.11653827624876e-31,"26","LRRC8A"
"11571",1.45104101174275e-35,2.51752351177203,0.075,0.026,9.73097123294923e-31,"26","PTGDS"
"11572",8.9852975058733e-35,2.17818164993285,0.216,0.131,6.02572021338875e-30,"26","IGFBP5"
"11573",1.17220685269652e-34,3.7719436158636,0.034,0.007,7.86105359555343e-30,"26","TMEM176A"
"11574",1.68961098654227e-34,3.28200309901521,0.059,0.018,1.13308691979498e-29,"26","FIBIN"
"11575",2.46391660372018e-34,2.10894527135163,0.356,0.291,1.65235175278683e-29,"26","NCAN"
"11576",2.66781560222893e-34,2.36503381114303,0.134,0.064,1.78909049916677e-29,"26","ITGB4"
"11577",6.17557633059098e-34,2.25477717468872,0.209,0.126,4.14146499882092e-29,"26","EPHX1"
"11578",1.14280752975688e-32,3.02588965124765,0.075,0.027,7.66389585605562e-28,"26","NTSR2"
"11579",2.32400440255639e-32,3.96739722637929,0.017,0.002,1.55852383244237e-27,"26","OTOS"
"11580",1.63639389030979e-31,2.01507610133818,0.318,0.25,1.09739847071955e-26,"26","RAMP1"
"11581",8.70471099327998e-31,2.92159797659237,0.101,0.045,5.83755328631342e-26,"26","FAM167A"
"11582",1.9161146713767e-30,4.13693996965333,0.023,0.004,1.28498482091864e-25,"26","MT1H"
"11583",3.49493421370441e-30,2.55840476695314,0.08,0.031,2.34377278239445e-25,"26","SELENBP1"
"11584",4.99707006679422e-30,2.04710469580205,0.133,0.067,3.35113512819354e-25,"26","SOWAHA"
"11585",5.76992721167462e-30,2.59517912007819,0.101,0.045,3.86942858669323e-25,"26","LRP10"
"11586",8.72436732608831e-29,2.4005584486866,0.124,0.062,5.85073521622135e-24,"26","BAG3"
"11587",1.00568570885638e-28,3.35877608316416,0.07,0.027,6.74432950073263e-24,"26","MSX1"
"11588",1.49418800481333e-28,2.01524083888664,0.222,0.146,1.00203235978791e-23,"26","TP53BP2"
"11589",3.54576926849474e-28,2.90089618723917,0.074,0.029,2.37786378683794e-23,"26","ACAA2"
"11590",6.45484422320361e-28,2.15157213193171,0.296,0.231,4.3287476329648e-23,"26","SNTA1"
"11591",6.79039228963014e-27,2.20292840882686,0.204,0.132,4.55377287727176e-22,"26","GSTM3"
"11592",1.62920304146122e-26,3.29294158039638,0.043,0.013,1.09257614366472e-21,"26","SOX21"
"11593",3.67694201264854e-26,2.09330123200833,0.101,0.047,2.46583085252236e-21,"26","RHOC"
"11594",2.58307450966829e-25,2.9431252373596,0.015,0.002,1.73226142767375e-20,"26","MTND4P12"
"11595",7.11466747678131e-25,3.39598920808513,0.033,0.009,4.77123830327908e-20,"26","MT-TG"
"11596",9.62998488020826e-25,3.49179492829276,0.017,0.003,6.45806046036527e-20,"26","MTND1P23"
"11597",2.41821419493941e-24,2.25190304017655,0.071,0.029,1.62170280341026e-19,"26","MTRNR2L1"
"11598",6.31670414752378e-24,2.67341926889186,0.059,0.022,4.2361081354124e-19,"26","PYGM"
"11599",1.04525655086481e-22,2.27812264457132,0.114,0.06,7.00969948140957e-18,"26","SLC39A12"
"11600",3.52267643414519e-22,2.38731004057475,0.149,0.089,2.36237727026645e-17,"26","ZNF710-AS1"
"11601",1.02155738735555e-21,2.92279710701166,0.035,0.01,6.85076815108379e-17,"26","MT1P3"
"11602",1.76654460209689e-21,2.45891448343152,0.164,0.105,1.18468014105821e-16,"26","ALDH9A1"
"11603",2.03230286880873e-21,3.35596147737119,0.024,0.006,1.36290294988051e-16,"26","LINC01354"
"11604",6.38100237740408e-21,2.29082476880315,0.186,0.126,4.27922781433472e-16,"26","AMOT"
"11605",6.28864217816997e-20,3.78574708439234,0.027,0.008,4.21728921752435e-15,"26","TLCD1"
"11606",1.47664380779505e-19,3.02290040355591,0.041,0.015,9.90266870383515e-15,"26","MT1XP1"
"11607",2.31068024516812e-19,2.84087267956814,0.047,0.018,1.54958838601464e-14,"26","PDLIM4"
"11608",2.764127608539e-19,2.98204886617831,0.041,0.014,1.85367925683842e-14,"26","PLAAT4"
"11609",4.99103134758715e-19,2.1711247821561,0.227,0.173,3.34708544231889e-14,"26","SCRG1"
"11610",1.3663775335421e-18,2.927381978987,0.037,0.013,9.16320101544002e-14,"26","APLN"
"11611",8.04562129398951e-18,2.4111805731309,0.159,0.105,5.39555455217525e-13,"26","SSPN"
"11612",1.03892205693408e-17,2.74826550963989,0.136,0.082,6.96721909821134e-13,"26","HBB"
"11613",1.28757320756469e-17,2.33894006623922,0.096,0.052,8.63472344457035e-13,"26","TPPP3"
"11614",1.92539872382644e-17,3.15542055690259,0.012,0.002,1.29121089217249e-12,"26","MT-TC"
"11615",2.02600570967462e-17,3.00546162100128,0.049,0.02,1.35867994902199e-12,"26","FZD8"
"11616",4.78509436568157e-17,2.12781379035919,0.144,0.092,3.20897998351338e-12,"26","DCXR"
"11617",9.54784640947263e-17,2.45357762725496,0.052,0.022,6.40297675912053e-12,"26","TMEM176B"
"11618",1.08990701155132e-16,4.10401136746346,0.014,0.003,7.30913440086544e-12,"26","C10orf105"
"11619",4.13280958232794e-16,3.10235327716951,0.016,0.004,2.77154476210076e-11,"26","B2M.1"
"11620",6.36682181967363e-16,2.55176458525599,0.013,0.003,4.26971804870953e-11,"26","MTCO3P12"
"11621",2.55158315418274e-14,2.41208484781554,0.162,0.116,1.71114269485803e-09,"26","ZNF385A"
"11622",3.04221154332925e-14,2.16557846550813,0.109,0.066,2.04016790518746e-09,"26","AC093535.2"
"11623",1.40610805821876e-13,4.15455765191582,0.012,0.002,9.42964186002667e-09,"26","SIX3"
"11624",6.37663727392506e-13,2.71450683458001,0.031,0.012,4.27630048863963e-08,"26","CAPG"
"11625",9.28155677478389e-13,2.43872908928078,0.054,0.027,6.22439760430557e-08,"26","GCSHP5"
"11626",1.31690348510505e-12,3.2638667558656,0.018,0.005,8.8314181518115e-08,"26","LINC02716"
"11627",1.56153051061715e-12,2.04041548188901,0.21,0.17,1.04719359103007e-07,"26","PSAT1"
"11628",3.11832022538813e-12,2.61053000078325,0.046,0.022,2.09120790954978e-07,"26","ENTPD2"
"11629",3.42773363924539e-12,3.54953086162348,0.026,0.009,2.29870673315074e-07,"26","CCDC163"
"11630",3.63048138149294e-12,2.55709528085892,0.071,0.039,2.4346734240568e-07,"26","TRIM47"
"11631",3.73335162272234e-12,2.07502896332127,0.175,0.133,2.50366026523005e-07,"26","ANP32E"
"11632",5.54764117562453e-12,2.04758424693818,0.062,0.032,3.72035912519732e-07,"26","TSPO"
"11633",7.63333716776693e-12,2.37842439184496,0.064,0.034,5.11906857144786e-07,"26","C16orf89"
"11634",3.17320864652095e-11,3.28534736566036,0.017,0.005,2.12801718252988e-06,"26","DDIT4L"
"11635",5.06017006036143e-11,2.33149487222629,0.116,0.079,3.39345124587958e-06,"26","CTSH"
"11636",8.10698137532194e-11,2.83920202813884,0.046,0.022,5.4367038499184e-06,"26","SPX"
"11637",1.51441630309064e-10,3.25754219455953,0.019,0.006,1.01559786117864e-05,"26","LPAR4"
"11638",3.39855902159742e-10,2.45660094209731,0.102,0.068,2.27914165106366e-05,"26","MYBPC1"
"11639",5.63625293348958e-10,2.892473367053,0.014,0.004,3.77978394225679e-05,"26","DDR1.3"
"11640",1.00125541653001e-09,2.3526085296282,0.058,0.032,6.71461907433355e-05,"26","GAREM2"
"11641",1.20862956716267e-09,2.93544444144076,0.016,0.005,8.10531160330632e-05,"26","AL122058.1"
"11642",3.3379500687263e-09,3.24250979815062,0.011,0.003,0.000223849607508923,"26","BDH2P1"
"11643",6.65529722283725e-09,2.56556556466728,0.157,0.125,0.000446317542357912,"26","SNORC"
"11644",8.17064860726887e-09,2.65740061014609,0.028,0.013,0.000547940036900665,"26","MT-TS2"
"11645",9.3686401276975e-09,3.02230427821568,0.023,0.01,0.00062827974424365,"26","PRSS35"
"11646",1.07365256656584e-08,2.34937151241307,0.08,0.051,0.000720012884190383,"26","PLCD3"
"11647",1.9419657300773e-08,2.0349568158433,0.052,0.029,0.00130232105790444,"26","IL33"
"11648",3.71430759667324e-08,2.36712092218656,0.051,0.029,0.00249088896048101,"26","AQP1"
"11649",4.90897673927744e-08,2.34840164669275,0.048,0.027,0.00329205798089423,"26","APOL6"
"11650",5.98706153411043e-08,2.07733455100077,0.236,0.222,0.00401504320600513,"26","ADCYAP1R1"
"11651",7.00915030767244e-08,2.54967358034431,0.059,0.035,0.00470047637933129,"26","NR2E1"
"11652",9.44119865406773e-08,2.52167379094567,0.012,0.004,0.0063314566413909,"26","MT-TH"
"11653",1.00236105087497e-07,2.15392869196735,0.071,0.046,0.00672203367937769,"26","BBOX1"
"11654",1.16881169500872e-07,2.91913339102755,0.019,0.007,0.00783828498906748,"26","PPP1R3G"
"11655",1.62897428617779e-07,2.04545723340961,0.168,0.141,0.0109242273579655,"26","PFKFB2"
"11656",2.08158173900326e-07,2.40187932074359,0.046,0.026,0.0139595034581037,"26","TST"
"11657",2.08880437411627e-07,2.5793861517595,0.03,0.014,0.0140079398936986,"26","IL6STP1"
"11658",2.34930443408826e-07,2.06203014716097,0.115,0.086,0.0157549053958827,"26","SLC16A9"
"11659",3.01852389792564e-07,2.13118840935545,0.194,0.173,0.020242824964269,"26","IL17D"
"11660",3.51398980028125e-07,2.0248864333368,0.08,0.054,0.0235655183986461,"26","RND2"
"11661",4.11510001132854e-07,2.94170305657647,0.022,0.009,0.0275966836959715,"26","FZD7"
"11662",8.88543580553663e-07,2.60015480723869,0.064,0.041,0.0595875095990898,"26","ASCL1"
"11663",1.1521443810705e-06,2.04007357591064,0.23,0.219,0.0772651064833499,"26","LHX2"
"11664",1.7519704944042e-06,2.26868644527977,0.043,0.025,0.117490645295734,"26","SLC7A10"
"11665",2.05851104345509e-06,2.87326810681499,0.014,0.005,0.138047867596185,"26","ASB4"
"11666",2.08774589521049e-06,3.81469776638271,0.018,0.008,0.140008415224606,"26","NXT2"
"11667",3.02023173547256e-06,2.22186753602024,0.014,0.006,0.202542780644261,"26","AC034102.1"
"11668",3.70248150609335e-06,3.42782574482849,0.013,0.005,0.248295814761632,"26","NOG"
"11669",5.13342453019561e-06,2.17998627081373,0.147,0.124,0.344257715843978,"26","RIDA"
"11670",5.90133415070123e-06,2.26502162831399,0.022,0.011,0.395755270814326,"26","AL109627.1"
"11671",8.67895654717838e-06,2.38998365845526,0.034,0.019,0.582028183966877,"26","MAPKAPK3"
"11672",9.44898987796794e-06,2.68832414538449,0.038,0.023,0.633668159196286,"26","REEP6"
"11673",9.90148796050047e-06,2.38403101072567,0.029,0.016,0.664013585607082,"26","ZIC5"
"11674",1.68215631680684e-05,2.41936321706176,0.026,0.014,1,"26","TNFRSF11B"
"11675",1.8122429081925e-05,2.28249639975773,0.017,0.007,1,"26","AC007160.1"
"11676",3.28211211445193e-05,2.27814174481938,0.04,0.024,1,"26","PABPC3"
"11677",3.32432004935108e-05,2.00599320422728,0.03,0.017,1,"26","CD302"
"11678",8.3753741483265e-05,2.04716276900281,0.059,0.041,1,"26","AL049838.1"
"11679",9.24978540639369e-05,2.5077572500448,0.036,0.023,1,"26","AGTRAP"
"11680",9.54106591873217e-05,2.44363618562865,0.023,0.013,1,"26","SPR"
"11681",0.000102358084483353,2.24969260034928,0.01,0.004,1,"26","AL121655.1"
"11682",0.000105601445672743,2.33265427436656,0.015,0.007,1,"26","BRD2"
"11683",0.000106286759447712,3.42754135545256,0.01,0.004,1,"26","HPR"
"11684",0.000107014205078494,2.6383553621599,0.031,0.019,1,"26","BX470102.2"
"11685",0.000109187023868559,2.72248452898908,0.015,0.007,1,"26","OTX1"
"11686",0.000177608770951457,2.21033508239176,0.033,0.021,1,"26","MSRB1"
"11687",0.000184863768025169,2.51962286482574,0.011,0.005,1,"26","AL590762.3"
"11688",0.000233985313155867,2.4562919785007,0.014,0.006,1,"26","CCDC8"
"11689",0.000413868403480759,2.62430135473976,0.027,0.016,1,"26","AC084036.1"
"11690",0.000464655686369694,2.56404978469951,0.012,0.006,1,"26","AC005726.3"
"11691",0.00046713185298203,2.00915622396025,0.052,0.037,1,"26","EFEMP2"
"11692",0.000641623155186186,2.1416358789003,0.064,0.048,1,"26","SALL2"
"11693",0.000857969108161493,2.01657605590027,0.015,0.008,1,"26","AC092720.2"
"11694",0.00093147915167341,2.70105794322862,0.028,0.018,1,"26","AC119674.2"
"11695",0.000951189690818816,2.05735349842959,0.027,0.017,1,"26","SDSL"
"11696",0.00116251721187662,2.85176658690308,0.041,0.028,1,"26","HBA2"
"11697",0.0017606661384182,2.52681417408256,0.018,0.01,1,"26","APOC1"
"11698",0.0021249236467212,2.13218844905513,0.03,0.019,1,"26","CCDC80"
"11699",0.00214295171713505,2.14474798700668,0.016,0.009,1,"26","LINC00092"
"11700",0.00326041081873419,2.48313269717765,0.014,0.007,1,"26","SAMD11"
"11701",0.00326619090903842,2.06342091605891,0.033,0.023,1,"26","LCAT"
"11702",0.00510988937002383,2.59210729837756,0.012,0.006,1,"26","NTIA01000060.1"
"11703",0.00576937840373164,2.38759680030095,0.018,0.011,1,"26","NMB"
"11704",0.00659086816635874,2.04342174723106,0.012,0.006,1,"26","HAMP"
"11705",0.00677254838228699,2.18764101325342,0.031,0.022,1,"26","TSPAN6"
"11706",0.00873404717080366,2.19057581524414,0.09,0.077,1,"26","WDFY3-AS2"
"11707",0.00970784019726127,2.08019614211841,0.036,0.026,1,"26","PPP1R3D"
"11708",0,3.57061913898885,0.975,0.174,0,"27","ANK1"
"11709",0,2.61435566589003,0.931,0.161,0,"27","DLX6-AS1"
"11710",0,3.39896173862066,0.912,0.158,0,"27","PLCXD3"
"11711",0,3.57859248515123,0.978,0.238,0,"27","ALK"
"11712",0,3.45814785130644,0.834,0.098,0,"27","TAFA4"
"11713",0,3.25308384559713,0.923,0.206,0,"27","CNTNAP3B"
"11714",0,2.25127501782341,0.969,0.258,0,"27","SLC24A3"
"11715",0,4.10681483202114,0.837,0.127,0,"27","CA8"
"11716",0,2.37314568020167,0.88,0.171,0,"27","BTBD11"
"11717",0,3.04356980391816,0.964,0.259,0,"27","MYO16"
"11718",0,2.89560562809298,0.974,0.27,0,"27","VWC2"
"11719",0,2.72855375563266,0.971,0.273,0,"27","CRACD"
"11720",0,2.90986180263779,0.973,0.275,0,"27","ADCY8"
"11721",0,2.39915022057379,0.926,0.237,0,"27","ADAMTS17"
"11722",0,2.77050137317616,0.861,0.176,0,"27","SAMD5"
"11723",0,3.30135156251916,0.751,0.066,0,"27","LHX6"
"11724",0,3.17452139519389,0.962,0.277,0,"27","SCN1A-AS1"
"11725",0,4.49835288651521,0.72,0.041,0,"27","GPR149"
"11726",0,3.04150723227393,0.977,0.303,0,"27","TENM1"
"11727",0,2.91443804493959,0.831,0.16,0,"27","COL12A1"
"11728",0,2.8522496633608,0.821,0.151,0,"27","CNTNAP3"
"11729",0,2.39318740533158,0.937,0.268,0,"27","PTCHD4"
"11730",0,2.4354986546738,0.895,0.226,0,"27","BCL11B"
"11731",0,4.42400468768065,0.697,0.039,0,"27","NPNT"
"11732",0,2.43074171479838,0.987,0.33,0,"27","PLD5"
"11733",0,2.3667156938159,0.97,0.32,0,"27","TMEM132C"
"11734",0,2.78283476008041,0.804,0.155,0,"27","AL033504.1"
"11735",0,2.88973705771657,0.989,0.345,0,"27","ZNF804A"
"11736",0,2.06793231846753,0.927,0.291,0,"27","NHS"
"11737",0,2.30544078792808,0.793,0.16,0,"27","SLC6A1-AS1"
"11738",0,2.74894517880918,0.975,0.342,0,"27","FSTL5"
"11739",0,2.09388332450359,0.824,0.191,0,"27","RUNX2"
"11740",0,2.31670337301249,0.801,0.168,0,"27","HPSE2"
"11741",0,3.3829443712782,0.986,0.355,0,"27","THSD7A"
"11742",0,2.68712403793974,0.779,0.149,0,"27","COL21A1"
"11743",0,6.26442431708931,0.647,0.024,0,"27","AC046195.2"
"11744",0,2.34491245130956,0.901,0.282,0,"27","NYAP2"
"11745",0,2.50892333337404,0.862,0.247,0,"27","HUNK"
"11746",0,2.32979383868767,0.92,0.307,0,"27","FGF13"
"11747",0,5.38488586430233,0.624,0.015,0,"27","COL15A1"
"11748",0,2.43291109391958,0.789,0.182,0,"27","RYR1"
"11749",0,4.10175116795174,0.999,0.396,0,"27","ZNF385D"
"11750",0,2.22802817862056,0.948,0.347,0,"27","FAM110B"
"11751",0,3.6930557771877,0.69,0.091,0,"27","DPP10-AS3"
"11752",0,3.22644364462797,0.771,0.173,0,"27","AL596087.2"
"11753",0,3.15211993919923,0.99,0.397,0,"27","SDK1"
"11754",0,2.12919932400768,0.77,0.177,0,"27","NACC2"
"11755",0,2.28431447831652,0.88,0.296,0,"27","FAM78B"
"11756",0,2.3585726927135,0.748,0.164,0,"27","TOX3"
"11757",0,2.24835372218792,0.741,0.158,0,"27","TRPC4"
"11758",0,2.77182173389127,0.7,0.12,0,"27","SLC35F4"
"11759",0,2.27758593507052,0.701,0.128,0,"27","GNG4"
"11760",0,2.44470897474496,0.763,0.19,0,"27","UNC5B"
"11761",0,2.33330675007491,0.789,0.217,0,"27","TRMT9B"
"11762",0,2.05089500398225,0.918,0.349,0,"27","KCNC1"
"11763",0,2.4192195620938,0.863,0.296,0,"27","DOK5"
"11764",0,2.25751566956464,0.856,0.29,0,"27","GULP1"
"11765",0,2.56396465697001,0.679,0.113,0,"27","GRIN2D"
"11766",0,2.0718845275341,0.96,0.405,0,"27","TMTC1"
"11767",0,2.35833716981819,0.778,0.224,0,"27","MARCHF11"
"11768",0,3.00240570226394,0.74,0.186,0,"27","GABRG3-AS1"
"11769",0,2.84534827850615,0.984,0.432,0,"27","CALN1"
"11770",0,2.13941812551287,0.759,0.211,0,"27","AP000943.2"
"11771",0,2.04425497576728,0.772,0.224,0,"27","SNRPN"
"11772",0,2.08728381139247,0.773,0.225,0,"27","CFAP161"
"11773",0,5.8775437206041,0.564,0.017,0,"27","ZNF385D-AS2"
"11774",0,2.4770712282046,0.997,0.45,0,"27","GABRG3"
"11775",0,2.58033545932965,0.673,0.127,0,"27","PLEKHH2"
"11776",0,2.04301656442384,0.796,0.252,0,"27","SLC7A8"
"11777",0,2.57082421351489,0.776,0.233,0,"27","MIR4500HG"
"11778",0,2.6344932207747,0.632,0.096,0,"27","LYPD6B"
"11779",0,5.39889073897426,0.559,0.024,0,"27","LINC01837"
"11780",0,2.70445919226381,0.615,0.081,0,"27","KCNS3"
"11781",0,2.09146318277232,0.993,0.463,0,"27","DLGAP2"
"11782",0,2.54776540671823,0.655,0.125,0,"27","SIAH3"
"11783",0,2.01851931954825,0.645,0.116,0,"27","GRIP2"
"11784",0,2.30048659380209,0.676,0.15,0,"27","FBLN7"
"11785",0,2.2741190035366,0.968,0.445,0,"27","SLC9A9"
"11786",0,2.25779414847598,0.669,0.148,0,"27","ADAM12"
"11787",0,2.53142192357258,0.999,0.481,0,"27","GRIP1"
"11788",0,2.87730156706729,0.667,0.155,0,"27","AC012404.1"
"11789",0,2.87333176103953,0.588,0.076,0,"27","KCNAB3"
"11790",0,2.44596775921869,0.623,0.123,0,"27","LINC01619"
"11791",0,2.12438818557774,0.697,0.197,0,"27","GSG1L"
"11792",0,3.72433383595548,0.566,0.073,0,"27","AC093610.1"
"11793",0,2.85348250594766,0.567,0.079,0,"27","FRMPD1"
"11794",0,4.36324124170527,0.517,0.03,0,"27","MME"
"11795",0,4.52629592359182,0.505,0.021,0,"27","ADAMTS5"
"11796",0,3.38078386165346,0.562,0.083,0,"27","AC046195.1"
"11797",0,2.78340449250853,0.536,0.059,0,"27","C1QL1"
"11798",0,2.2628877774155,0.997,0.521,0,"27","GRIA1"
"11799",0,2.17155215580882,0.99,0.514,0,"27","TENM4"
"11800",0,2.67347187771533,0.561,0.086,0,"27","CCNJL"
"11801",0,2.10121878681183,0.982,0.509,0,"27","TMEM132D"
"11802",0,2.16946663808146,0.674,0.202,0,"27","GPR176"
"11803",0,2.53220975837944,0.579,0.108,0,"27","HS3ST1"
"11804",0,2.21109452200088,0.987,0.517,0,"27","TIAM1"
"11805",0,2.1352524643367,0.664,0.199,0,"27","HS6ST2"
"11806",0,3.50916482667605,0.56,0.096,0,"27","AP003464.1"
"11807",0,3.78243185793826,0.996,0.535,0,"27","CNTN5"
"11808",0,2.11914480740281,0.552,0.092,0,"27","LYPD6"
"11809",0,2.30848876686425,0.559,0.099,0,"27","INSYN2A"
"11810",0,2.45762793179176,0.938,0.478,0,"27","GALNTL6"
"11811",0,3.03624411933087,0.541,0.082,0,"27","CNTNAP3P2"
"11812",0,2.29587829709649,0.553,0.096,0,"27","SOX1-OT"
"11813",0,2.10874905887572,0.954,0.5,0,"27","TRPS1"
"11814",0,2.11916264401162,0.54,0.088,0,"27","ARX"
"11815",0,2.47845390254853,0.552,0.119,0,"27","AC004160.1"
"11816",0,2.08561828998108,0.627,0.196,0,"27","EYS"
"11817",0,3.70226711231357,0.47,0.044,0,"27","SCUBE3"
"11818",0,2.05225436845623,0.545,0.121,0,"27","B3GAT2"
"11819",0,2.64662133438523,0.503,0.081,0,"27","AC087457.1"
"11820",0,2.04873657232053,0.539,0.121,0,"27","CLMP"
"11821",0,2.51386054067433,0.466,0.057,0,"27","CRH"
"11822",0,2.15415939057937,0.464,0.056,0,"27","SLC22A3"
"11823",0,2.02151204022408,0.593,0.198,0,"27","AP001831.1"
"11824",0,2.05904954323818,0.527,0.137,0,"27","PCTP"
"11825",0,2.09140183765914,0.55,0.168,0,"27","DPP10-AS1"
"11826",0,3.5195901599165,0.422,0.043,0,"27","LINC00354"
"11827",0,2.89039993591151,0.421,0.046,0,"27","ANO1"
"11828",0,2.48995964910038,0.426,0.056,0,"27","ELFN1"
"11829",0,3.709914212664,0.408,0.044,0,"27","PLEKHD1"
"11830",0,2.60819491603461,0.475,0.111,0,"27","DLGAP1-AS5"
"11831",0,4.56875213963117,0.375,0.012,0,"27","LINC00943"
"11832",0,2.90682639424637,0.418,0.061,0,"27","AL445123.2"
"11833",0,3.62681108883066,0.379,0.028,0,"27","AP003555.2"
"11834",0,2.03475475532848,0.415,0.069,0,"27","AC006230.1"
"11835",0,3.6595620053097,0.365,0.02,0,"27","PTHLH"
"11836",0,2.48977806995904,0.406,0.064,0,"27","INPP5J"
"11837",0,2.87912617894876,0.424,0.083,0,"27","OVCH1"
"11838",0,2.17184640701987,0.479,0.139,0,"27","AL356124.1"
"11839",0,2.86712136127931,0.39,0.065,0,"27","ZPBP"
"11840",0,2.90698805825712,0.361,0.041,0,"27","LINC02406"
"11841",0,2.33215781467751,0.355,0.046,0,"27","NDST4"
"11842",0,3.64633534031917,0.347,0.039,0,"27","LINC02720"
"11843",0,2.20011705746904,0.379,0.094,0,"27","MELTF"
"11844",0,2.13862793310486,0.373,0.088,0,"27","CLEC4GP1"
"11845",0,2.10278695138209,0.997,0.723,0,"27","RORA"
"11846",0,2.47327532223316,1,0.727,0,"27","ERBB4"
"11847",0,3.67097551283246,0.305,0.033,0,"27","AP001978.1"
"11848",0,2.27400817832978,0.326,0.065,0,"27","PAPPA"
"11849",0,3.70026698926684,0.295,0.034,0,"27","AC084879.2"
"11850",0,2.4502658118338,0.331,0.071,0,"27","AL157829.1"
"11851",0,3.0321422084887,0.281,0.031,0,"27","KCP"
"11852",0,2.49866029070924,0.282,0.04,0,"27","RET"
"11853",0,2.54931449017541,0.269,0.032,0,"27","AC079148.3"
"11854",0,2.39631937482376,0.294,0.06,0,"27","RASGRF2-AS1"
"11855",0,2.59671004381442,0.281,0.05,0,"27","OVCH1-AS1"
"11856",0,2.25949662986687,0.269,0.042,0,"27","AC022905.1"
"11857",0,2.81707710661584,0.268,0.044,0,"27","AC027698.1"
"11858",0,3.03295294458819,0.247,0.026,0,"27","SCN5A"
"11859",0,2.82707996877269,0.997,0.78,0,"27","DPP10"
"11860",0,3.69179990869349,0.235,0.02,0,"27","AL359649.1"
"11861",0,2.28914078534332,0.26,0.048,0,"27","KLHDC8A"
"11862",0,2.76414943312118,0.239,0.035,0,"27","IL15RA"
"11863",0,2.55262177883688,0.239,0.038,0,"27","GPR156"
"11864",0,2.63068902759308,0.226,0.031,0,"27","PDGFRL"
"11865",0,4.37117854473881,0.201,0.014,0,"27","AC005040.2"
"11866",0,3.54578802089531,0.191,0.013,0,"27","CDCA7"
"11867",0,2.29732494664223,0.21,0.033,0,"27","C1QTNF2"
"11868",0,3.59120052781522,0.19,0.014,0,"27","NAT16"
"11869",0,4.31821374358637,0.179,0.004,0,"27","NOG"
"11870",0,3.33497168280938,0.181,0.011,0,"27","SP9"
"11871",0,2.76180542885515,0.187,0.02,0,"27","LINC01948"
"11872",0,2.22772423793106,0.187,0.022,0,"27","SPX"
"11873",0,2.10158421987833,0.19,0.026,0,"27","LHFPL3-AS1"
"11874",0,2.6868529610457,0.182,0.025,0,"27","CNTNAP3C"
"11875",0,3.91324964851138,0.169,0.016,0,"27","AP006295.1"
"11876",0,2.25550583423298,0.173,0.022,0,"27","TMEM255A"
"11877",0,3.7480213430454,0.165,0.015,0,"27","AC103726.2"
